Model,Method,Subject,Speed,Band,Emb,Tau,Type,Score
2.0,1.0,7.0,0.0,0.0,2.0,0.0,1.0,-0.03616658749928998
2.0,1.0,7.0,0.0,0.0,2.0,1.0,0.0,-0.035597254248404105
2.0,1.0,7.0,0.0,0.0,2.0,1.0,1.0,-0.007125235081834325
2.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.04449478774022631
2.0,1.0,7.0,0.0,1.0,0.0,0.0,1.0,0.022463005969302553
2.0,1.0,7.0,0.0,1.0,0.0,1.0,0.0,0.07120702672897015
2.0,1.0,7.0,0.0,1.0,0.0,1.0,1.0,0.04923882982538422
2.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,0.05796879849350269
2.0,1.0,7.0,0.0,1.0,1.0,0.0,1.0,0.02807774688392458
2.0,1.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0833926373340354
2.0,1.0,7.0,0.0,1.0,1.0,1.0,1.0,0.05263655403447616
2.0,1.0,7.0,0.0,1.0,2.0,0.0,0.0,0.06483358116677423
2.0,1.0,7.0,0.0,1.0,2.0,0.0,1.0,0.03995946930256462
2.0,1.0,7.0,0.0,1.0,2.0,1.0,0.0,0.07148083792478516
2.0,1.0,7.0,0.0,1.0,2.0,1.0,1.0,0.05924760351388696
2.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,0.08593527785992029
2.0,1.0,7.0,0.0,2.0,0.0,0.0,1.0,-0.025303511864182025
2.0,1.0,7.0,0.0,2.0,0.0,1.0,0.0,0.0262300151903331
2.0,1.0,7.0,0.0,2.0,0.0,1.0,1.0,-0.057711688396352386
2.0,1.0,7.0,0.0,2.0,1.0,0.0,0.0,0.07205346301900466
2.0,1.0,7.0,0.0,2.0,1.0,0.0,1.0,-0.031095075059833614
2.0,1.0,7.0,0.0,2.0,1.0,1.0,0.0,0.013403021913751718
2.0,1.0,7.0,0.0,2.0,1.0,1.0,1.0,-0.06997266482179598
2.0,1.0,7.0,0.0,2.0,2.0,0.0,0.0,0.07400263237447051
2.0,1.0,7.0,0.0,2.0,2.0,0.0,1.0,-0.03024562249066939
2.0,1.0,7.0,0.0,2.0,2.0,1.0,0.0,0.02578658025473969
2.0,1.0,7.0,0.0,2.0,2.0,1.0,1.0,-0.05263038676272666
2.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.020503442220296687
2.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,0.001004348561289413
2.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,0.07010989154437956
2.0,1.0,7.0,1.0,0.0,0.0,1.0,1.0,0.06388489197769572
2.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,0.021233032298013627
2.0,1.0,7.0,1.0,0.0,1.0,0.0,1.0,0.009557069772772297
2.0,1.0,7.0,1.0,0.0,1.0,1.0,0.0,0.05582885785243716
2.0,1.0,7.0,1.0,0.0,1.0,1.0,1.0,0.06924409722496669
2.0,1.0,7.0,1.0,0.0,2.0,0.0,0.0,0.018212045535606677
2.0,1.0,7.0,1.0,0.0,2.0,0.0,1.0,0.008152570674737193
2.0,1.0,7.0,1.0,0.0,2.0,1.0,0.0,0.052346681733685306
2.0,1.0,7.0,1.0,0.0,2.0,1.0,1.0,0.07643926971930227
2.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,-0.08765734662484546
2.0,1.0,7.0,1.0,1.0,0.0,0.0,1.0,-0.06924303249601517
2.0,1.0,7.0,1.0,1.0,0.0,1.0,0.0,0.006764107173532357
2.0,1.0,7.0,1.0,1.0,0.0,1.0,1.0,-0.027045304637137335
2.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,-0.08196948708275854
2.0,1.0,7.0,1.0,1.0,1.0,0.0,1.0,-0.07571961366926444
2.0,1.0,7.0,1.0,1.0,1.0,1.0,0.0,-0.0020920359991148134
2.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,-0.0375966109682938
2.0,1.0,7.0,1.0,1.0,2.0,0.0,0.0,-0.08537540417739477
2.0,1.0,7.0,1.0,1.0,2.0,0.0,1.0,-0.0819763602272313
2.0,1.0,7.0,1.0,1.0,2.0,1.0,0.0,-0.029460627543979954
2.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,-0.06581437597989892
2.0,1.0,7.0,1.0,2.0,0.0,0.0,0.0,0.07452363774090552
2.0,1.0,7.0,1.0,2.0,0.0,0.0,1.0,0.05314463374847555
2.0,1.0,7.0,1.0,2.0,0.0,1.0,0.0,0.04087664128044302
2.0,1.0,7.0,1.0,2.0,0.0,1.0,1.0,-0.032797738040651905
2.0,1.0,7.0,1.0,2.0,1.0,0.0,0.0,0.06701576918916897
2.0,1.0,7.0,1.0,2.0,1.0,0.0,1.0,0.04371307114325423
2.0,1.0,7.0,1.0,2.0,1.0,1.0,0.0,0.05251225248173453
2.0,1.0,7.0,1.0,2.0,1.0,1.0,1.0,-0.016453218435094258
2.0,1.0,7.0,1.0,2.0,2.0,0.0,0.0,0.07072800178583244
2.0,1.0,7.0,1.0,2.0,2.0,0.0,1.0,0.04558413137921368
2.0,1.0,7.0,1.0,2.0,2.0,1.0,0.0,0.054043469694847406
2.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,-0.00511220381078078
2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23614208096599348
2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2209992168211047
2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1709124736492036
2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.14802201333806647
2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2356875512818302
2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.2261916620117377
2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.18666519651346558
2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.15595638230063708
2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.22455871152016224
2.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.21951888993457758
2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.18644458601583888
2.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.17999273676247454
2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.19657580838639818
2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.19188296266815782
2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1138819350956755
2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.1687571206639948
2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.18874723358819806
2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.17548262072946552
2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.11718346009643776
2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1799756213334513
2.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.17756691348339873
2.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.16301783088220195
2.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.09192016264149216
2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.13119164034177505
2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.11831401576074359
2.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.15794839812351505
2.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.09102762188346093
2.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.1515645819085921
2.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.10650582763019313
2.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.14361787737023746
2.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.11554692735400697
2.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.15261044075489877
2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.10180343735352056
2.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,0.14015184576060474
2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0972545573145333
2.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,0.14738454940805015
2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2595775135911973
2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.3027225121198271
2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.20556433973012317
2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.21414763984483523
2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.26410972900814256
2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.2931580449952996
2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.21766813767322918
2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.23465074865475818
2.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.24320289177254653
2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.27757749093345696
2.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.20896176019256324
2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.20987140550864503
2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2230511631234636
2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.23588190699397682
2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.1838099073796211
2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.196746577625763
2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.19664021645168916
2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.22923855976360968
2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.21424889686548945
2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.26987477736114884
2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.1887137260001415
2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.22816290599627728
2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.2185712846367109
2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.27012078058855704
2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.20783072569237465
2.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.1933704077163571
2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.20912024153924721
2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.1421058604810306
2.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.19731485914723626
2.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.1838886892654324
2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.1465679909805502
2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.1755716629866193
2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.18841183915476253
2.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.18315977335042938
2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,0.13136925173294395
2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.16681897305736418
2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.1168478290509223
2.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,0.10948955711177413
2.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.11735745019755908
2.0,2.0,7.0,0.0,0.0,0.0,1.0,1.0,0.09125696045698653
2.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0.12012494021327537
2.0,2.0,7.0,0.0,0.0,1.0,0.0,1.0,0.11214212640091165
2.0,2.0,7.0,0.0,0.0,1.0,1.0,0.0,0.11081894487300015
2.0,2.0,7.0,0.0,0.0,1.0,1.0,1.0,0.0793074750646893
2.0,2.0,7.0,0.0,0.0,2.0,0.0,0.0,0.09710794458934063
2.0,2.0,7.0,0.0,0.0,2.0,0.0,1.0,0.08767295029919028
2.0,2.0,7.0,0.0,0.0,2.0,1.0,0.0,0.1279467946602191
2.0,2.0,7.0,0.0,0.0,2.0,1.0,1.0,0.09345627808666253
2.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,0.2519275405687647
2.0,2.0,7.0,0.0,1.0,0.0,0.0,1.0,0.2155575035644561
2.0,2.0,7.0,0.0,1.0,0.0,1.0,0.0,0.14966365703846524
2.0,2.0,7.0,0.0,1.0,0.0,1.0,1.0,0.17575199514172934
2.0,2.0,7.0,0.0,1.0,1.0,0.0,0.0,0.2384203485008455
2.0,2.0,7.0,0.0,1.0,1.0,0.0,1.0,0.20990602167300176
2.0,2.0,7.0,0.0,1.0,1.0,1.0,0.0,0.18490071832454183
2.0,2.0,7.0,0.0,1.0,1.0,1.0,1.0,0.17830684607364894
2.0,2.0,7.0,0.0,1.0,2.0,0.0,0.0,0.23436736485606086
2.0,2.0,7.0,0.0,1.0,2.0,0.0,1.0,0.21316591442298963
2.0,2.0,7.0,0.0,1.0,2.0,1.0,0.0,0.17733817961599058
2.0,2.0,7.0,0.0,1.0,2.0,1.0,1.0,0.20055214698928714
2.0,2.0,7.0,0.0,2.0,0.0,0.0,0.0,0.21679233236926382
2.0,2.0,7.0,0.0,2.0,0.0,0.0,1.0,0.18519039171012805
2.0,2.0,7.0,0.0,2.0,0.0,1.0,0.0,0.133761810168045
2.0,2.0,7.0,0.0,2.0,0.0,1.0,1.0,0.15584006942567308
2.0,2.0,7.0,0.0,2.0,1.0,0.0,0.0,0.21286058009103667
2.0,2.0,7.0,0.0,2.0,1.0,0.0,1.0,0.16771206726523377
2.0,2.0,7.0,0.0,2.0,1.0,1.0,0.0,0.1523307818942964
2.0,2.0,7.0,0.0,2.0,1.0,1.0,1.0,0.14191217601512715
2.0,2.0,7.0,0.0,2.0,2.0,0.0,0.0,0.20067253887876493
2.0,2.0,7.0,0.0,2.0,2.0,0.0,1.0,0.15555218741961063
2.0,2.0,7.0,0.0,2.0,2.0,1.0,0.0,0.15404892954825902
2.0,2.0,7.0,0.0,2.0,2.0,1.0,1.0,0.1192941127420771
2.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.20148656675745905
2.0,2.0,7.0,1.0,0.0,0.0,0.0,1.0,0.19325414004273533
2.0,2.0,7.0,1.0,0.0,0.0,1.0,0.0,0.17531906276899561
2.0,2.0,7.0,1.0,0.0,0.0,1.0,1.0,0.1795465393772843
2.0,2.0,7.0,1.0,0.0,1.0,0.0,0.0,0.20739653945718048
2.0,2.0,7.0,1.0,0.0,1.0,0.0,1.0,0.18979887618508523
2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.0,0.15812435886905665
2.0,2.0,7.0,1.0,0.0,1.0,1.0,1.0,0.1867519198418071
2.0,2.0,7.0,1.0,0.0,2.0,0.0,0.0,0.1928970469516846
2.0,2.0,7.0,1.0,0.0,2.0,0.0,1.0,0.19290613667127995
2.0,2.0,7.0,1.0,0.0,2.0,1.0,0.0,0.1313912198852643
2.0,2.0,7.0,1.0,0.0,2.0,1.0,1.0,0.18263299922876142
2.0,2.0,7.0,1.0,1.0,0.0,0.0,0.0,0.1598910899048377
2.0,2.0,7.0,1.0,1.0,0.0,0.0,1.0,0.1548461008094994
2.0,2.0,7.0,1.0,1.0,0.0,1.0,0.0,0.18994339794665016
2.0,2.0,7.0,1.0,1.0,0.0,1.0,1.0,0.1222177475992385
2.0,2.0,7.0,1.0,1.0,1.0,0.0,0.0,0.15007085136422568
2.0,2.0,7.0,1.0,1.0,1.0,0.0,1.0,0.14461887308111607
2.0,2.0,7.0,1.0,1.0,1.0,1.0,0.0,0.16714749463445527
2.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,0.1180298315648038
2.0,2.0,7.0,1.0,1.0,2.0,0.0,0.0,0.1371131031789465
2.0,2.0,7.0,1.0,1.0,2.0,0.0,1.0,0.12705908848078115
2.0,2.0,7.0,1.0,1.0,2.0,1.0,0.0,0.15589875290274627
2.0,2.0,7.0,1.0,1.0,2.0,1.0,1.0,0.08047958069102623
2.0,2.0,7.0,1.0,2.0,0.0,0.0,0.0,0.244065777310628
2.0,2.0,7.0,1.0,2.0,0.0,0.0,1.0,0.18744266434464932
2.0,2.0,7.0,1.0,2.0,0.0,1.0,0.0,0.197636025201155
2.0,2.0,7.0,1.0,2.0,0.0,1.0,1.0,0.12725071787554784
2.0,2.0,7.0,1.0,2.0,1.0,0.0,0.0,0.2282159584027993
2.0,2.0,7.0,1.0,2.0,1.0,0.0,1.0,0.1841188222223834
2.0,2.0,7.0,1.0,2.0,1.0,1.0,0.0,0.13333006342494613
2.0,2.0,7.0,1.0,2.0,1.0,1.0,1.0,0.08625059565952556
2.0,2.0,7.0,1.0,2.0,2.0,0.0,0.0,0.22046131907320393
2.0,2.0,7.0,1.0,2.0,2.0,0.0,1.0,0.18201735651443227
2.0,2.0,7.0,1.0,2.0,2.0,1.0,0.0,0.1422948903846474
2.0,2.0,7.0,1.0,2.0,2.0,1.0,1.0,0.10356938532273839
2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08104835940220415
2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.22695929196142847
2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1356164928942328
2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07987193440079964
2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0984392814657066
2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.20511410678422767
2.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.05770726810569192
2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.16666299184453515
2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.15159171939829327
2.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,0.1628204657984567
2.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.05107405965413059
2.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,0.14700852472970383
2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.15515117110431628
2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.09936430714941367
2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.02079498588649218
2.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.00021507475550482585
2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.03352596712533225
2.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.08431984378724454
2.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.009834242551179938
2.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0526452514885923
2.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.062126627442838506
2.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,0.06594544174142843
2.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,0.027998524563533085
2.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,0.06999762045116552
2.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.15112091916001202
2.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.17902740395129338
2.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,-0.011441656053611944
2.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0020092197458872908
2.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.12439790591595547
2.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.20296015428852976
2.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,0.13225315119582398
2.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0003861184372790451
2.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,0.18078879201343304
2.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,0.12271371100707926
2.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,0.10866017537683265
2.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,0.015718028170984194
2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.15806191689020735
2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.15849249113893257
2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.07217825591706015
2.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.11156152853262453
2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.15057435184985266
2.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.19992980368726948
2.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.10785485744252553
2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.15077920702811382
2.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.1314424524148567
2.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,0.18294648004910977
2.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,0.1301729466457978
2.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,0.15382051032039365
2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.10521458889384863
2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.09433762337218285
2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.059312694355714166
2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.12181829556090874
2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.07246795501640406
2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.10358508858111017
2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.12186301915981392
2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19399387666478485
2.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.02012005587773861
2.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,0.15144343386938602
2.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0764635630730182
2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0.10893708769106399
2.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.21274578443818146
2.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.18158206089744253
2.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,0.2132726663258134
2.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,0.20003231159374452
2.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.12144801969235507
2.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,0.15493175249975774
2.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0806406102632922
2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.13624076593195583
2.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,0.1682642571663196
2.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,0.15968968729829336
2.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,0.13319082313825625
2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,0.14395174463217494
2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.06080539138053917
2.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,0.12902605318008756
2.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.12088463863011446
2.0,3.0,7.0,0.0,0.0,0.0,1.0,1.0,0.10037521350488476
2.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,0.03604451389155637
2.0,3.0,7.0,0.0,0.0,1.0,0.0,1.0,0.10087642998587523
2.0,3.0,7.0,0.0,0.0,1.0,1.0,0.0,0.019154522220148403
2.0,3.0,7.0,0.0,0.0,1.0,1.0,1.0,0.11584061044950937
2.0,3.0,7.0,0.0,0.0,2.0,0.0,0.0,0.1524167085516707
2.0,3.0,7.0,0.0,0.0,2.0,0.0,1.0,0.1385240810865262
2.0,3.0,7.0,0.0,0.0,2.0,1.0,0.0,-0.019647298726773506
2.0,3.0,7.0,0.0,0.0,2.0,1.0,1.0,0.15865557168678507
2.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,0.2660956298704132
2.0,3.0,7.0,0.0,1.0,0.0,0.0,1.0,0.10785375838136567
2.0,3.0,7.0,0.0,1.0,0.0,1.0,0.0,0.08228045333392801
2.0,3.0,7.0,0.0,1.0,0.0,1.0,1.0,0.09255542291576378
2.0,3.0,7.0,0.0,1.0,1.0,0.0,0.0,0.09322621525106815
2.0,3.0,7.0,0.0,1.0,1.0,0.0,1.0,0.12215903712661742
2.0,3.0,7.0,0.0,1.0,1.0,1.0,0.0,0.14795838462378283
2.0,3.0,7.0,0.0,1.0,1.0,1.0,1.0,0.1570311006899588
2.0,3.0,7.0,0.0,1.0,2.0,0.0,0.0,0.12023531977085447
2.0,3.0,7.0,0.0,1.0,2.0,0.0,1.0,0.11519079617351378
2.0,3.0,7.0,0.0,1.0,2.0,1.0,0.0,0.09842086983884801
2.0,3.0,7.0,0.0,1.0,2.0,1.0,1.0,0.1262084175014953
2.0,3.0,7.0,0.0,2.0,0.0,0.0,0.0,0.20570336058799452
2.0,3.0,7.0,0.0,2.0,0.0,0.0,1.0,0.17079138621207246
2.0,3.0,7.0,0.0,2.0,0.0,1.0,0.0,0.0804521879162578
2.0,3.0,7.0,0.0,2.0,0.0,1.0,1.0,0.07200883684540581
2.0,3.0,7.0,0.0,2.0,1.0,0.0,0.0,0.21225483452247992
2.0,3.0,7.0,0.0,2.0,1.0,0.0,1.0,0.22828081936067968
2.0,3.0,7.0,0.0,2.0,1.0,1.0,0.0,0.13739583774359565
2.0,3.0,7.0,0.0,2.0,1.0,1.0,1.0,0.015152935831646008
2.0,3.0,7.0,0.0,2.0,2.0,0.0,0.0,0.18524281798117537
2.0,3.0,7.0,0.0,2.0,2.0,0.0,1.0,0.11437892546633298
2.0,3.0,7.0,0.0,2.0,2.0,1.0,0.0,0.09416708853504036
2.0,3.0,7.0,0.0,2.0,2.0,1.0,1.0,0.05219317894377515
2.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.13662357521805488
2.0,3.0,7.0,1.0,0.0,0.0,0.0,1.0,0.16416284570955444
2.0,3.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0909594851949897
2.0,3.0,7.0,1.0,0.0,0.0,1.0,1.0,0.11821406658040629
2.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0,0.10121628653300206
2.0,3.0,7.0,1.0,0.0,1.0,0.0,1.0,0.17097801718946692
2.0,3.0,7.0,1.0,0.0,1.0,1.0,0.0,0.11856722293951762
2.0,3.0,7.0,1.0,0.0,1.0,1.0,1.0,0.16511227950521373
2.0,3.0,7.0,1.0,0.0,2.0,0.0,0.0,0.06196328373167608
2.0,3.0,7.0,1.0,0.0,2.0,0.0,1.0,0.1257805137349867
2.0,3.0,7.0,1.0,0.0,2.0,1.0,0.0,0.11596824730776137
2.0,3.0,7.0,1.0,0.0,2.0,1.0,1.0,0.14571225337179608
2.0,3.0,7.0,1.0,1.0,0.0,0.0,0.0,0.053595269014912426
2.0,3.0,7.0,1.0,1.0,0.0,0.0,1.0,0.058094046250330274
2.0,3.0,7.0,1.0,1.0,0.0,1.0,0.0,0.035645292549834194
2.0,3.0,7.0,1.0,1.0,0.0,1.0,1.0,0.06741909565876467
2.0,3.0,7.0,1.0,1.0,1.0,0.0,0.0,0.021729815122806556
2.0,3.0,7.0,1.0,1.0,1.0,0.0,1.0,0.048077329344114954
2.0,3.0,7.0,1.0,1.0,1.0,1.0,0.0,0.05217117037176305
2.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,0.08879116288387977
2.0,3.0,7.0,1.0,1.0,2.0,0.0,0.0,0.010758323531338744
2.0,3.0,7.0,1.0,1.0,2.0,0.0,1.0,0.058574626749298295
2.0,3.0,7.0,1.0,1.0,2.0,1.0,0.0,0.009969417472606854
2.0,3.0,7.0,1.0,1.0,2.0,1.0,1.0,0.014319595549077184
2.0,3.0,7.0,1.0,2.0,0.0,0.0,0.0,0.19960349547720313
